season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2016,SEA,DB,DB,39,,Mohammed Seisay,Mohammed,Seisay,1990-05-22,74,206,,00-0030730,,,,,,,,,,,,19,DIV,,Mohammed,SEI726068,,32005345-4972-6068-62bf-18c76fe04531,,,,
2016,SEA,DB,SAF,32,,Keenan Lambert,Keenan,Lambert,,,210,,00-0031894,,,,,,,,,1,,,19,DIV,,Keenan,LAM493820,,32004c41-4d49-3820-1686-28e3888a1ec9,2015,2015,,
2016,SEA,DB,CB,21,,DeAndre Elliott,DeAndre,Elliott,1992-11-21,73,189,Colorado State,00-0032465,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rmdo5zvy8za40qntklup",SLOT_CB,19,DIV,,DeAndre,ELL278635,,3200454c-4c27-8635-5413-284e1f9c5d0d,2016,2016,,
2016,SEA,DB,FS,40,,Tyvis Powell,Tyvis,Powell,1994-02-16,75,211,Ohio State,00-0032479,2976308,5405b613-39ef-4c12-977c-e199bf112e43,29833,11104,11291,,18335,3562,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vuvvlulmeuxbaqkbbdfo",,19,DIV,,Tyvis,POW569823,,3200504f-5756-9823-1fcd-d472a5c902f4,2016,2016,,
2016,SEA,DL,DT,93,,Tony McDaniel,Tony,McDaniel,1985-01-20,79,305,Tennessee,00-0024102,,,,,,,,,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aii1gqgww8lytlngymkv",INTERIOR_LINE,19,DIV,,Tony,MCD147425,,32004d43-4414-7425-fd29-793db6876f92,2006,2006,,
2016,SEA,DL,DE,56,,Cliff Avril,Cliff,Avril,1986-04-08,75,260,Purdue,00-0026232,,,,,,,,,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nlca1f9zatmpmpgqcgob",EDGE,19,DIV,,Cliff,AVR296636,,32004156-5229-6636-54bb-92beefe03186,2008,2008,,
2016,SEA,DL,DT,77,,Ahtyba Rubin,Ahtyba,Rubin,1986-07-25,74,310,Iowa State,00-0026330,11424,f83bfd85-4007-4c7c-ba54-75bedfc3c3c1,8967,6900,4504,RubiAh99,4096,153,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ct4wy9zmgiatoubxgpc2",INTERIOR_LINE,19,DIV,,Ahtyba,RUB425866,,32005255-4242-5866-2ace-b4aa7d1d8a27,2008,2008,,
2016,SEA,DL,DE,72,,Michael Bennett,Michael,Bennett,1985-11-13,76,274,Texas A&M,00-0026618,12762,485369eb-3586-4aa2-9628-77d954f23da3,9568,6381,5273,,9994,495,7,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yvuywnsbnvpvu8k27mmq",EDGE,19,DIV,,Michael,BEN384391,,32004245-4e38-4391-8392-8d07ba42fc4c,2009,2009,,
2016,SEA,DL,DE,94,,DeAngelo Tyson,DeAngelo,Tyson,,,315,,00-0029309,,,,,,,,,,,,19,DIV,,DeAngelo,TYS379291,,32005459-5337-9291-5604-5e87dc9bd1a8,,,,
2016,SEA,DL,DE,97,,Damontre Moore,Damontre,Moore,1992-09-11,77,250,Texas A&amp;M,00-0030069,15858,03af0e0d-a443-4b09-9ab5-4f2695248346,26704,8654,7862,MoorDa01,15092,1494,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u2uxdnegox5cqoaffiti",,19,DIV,,Damontre,MOO240793,,32004d4f-4f24-0793-8bd0-7eeee8e5fe8e,2013,2013,,
2016,SEA,DL,DT,92,,John Jenkins,John,Jenkins,1989-07-11,75,359,Georgia,00-0030070,15846,60d48e85-931c-45dc-b62f-024503a2e09b,26705,8672,7863,JenkJo00,15194,1553,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lb43mi567kzas3uxy04z",,19,DIV,,John,JEN271683,,32004a45-4e27-1683-8a30-9a574921106a,2013,2013,,
2016,SEA,DL,DT,90,,Jesse Williams,Jesse,Williams,,,325,Alabama,00-0030081,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vaogbbxuyi3bk3pxyegz",,19,DIV,,Jesse,DAV000006,40085,32004441-5600-0006-4830-cb49c5a9cbad,,,,
2016,SEA,DL,DE,44,,Ryan Robinson,Ryan,Robinson,,,255,,00-0030371,,,,,,,,,,,,19,DIV,,Ryan,ROB693604,,3200524f-4269-3604-d5cb-d24f9bdb848c,,,,
2016,SEA,DL,DT,98,,Garrison Smith,Garrison,Smith,1991-10-09,73,310,Georgia,00-0030871,17253,7d94e607-7908-4e25-ae36-b1f2707c06c4,28109,10101,9310,,16026,1830,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z8mpodt04wktea2itnhs",,19,DIV,,Garrison,SMI281735,,3200534d-4928-1735-e7df-ce773207cedd,2014,2014,,
2016,SEA,DL,DE,55,,Frank Clark,Frank,Clark,1993-06-14,75,260,Michigan,00-0032210,2576242,490c15eb-accc-4441-be7d-c7114e1e42fc,28451,10322,9496,ClarFr01,16824,2368,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wy3zpfrrov104soqkunw",EDGE,19,DIV,,Frank,CLA296952,,3200434c-4129-6952-efff-0405ba414afc,2015,2015,,
2016,SEA,DL,DT,,,Justin Hamilton,Justin,Hamilton,1993-07-27,74,315,Louisiana-Lafayette,00-0031636,2574009,1fb9a153-f1e0-4396-81fd-c3b1d331338f,28771,10592,9732,,17327,2859,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/afnjdduvt6wqghdicawo",,19,DIV,,Justin,HAM241071,,32004841-4d24-1071-6f89-c9f9c6d44bfc,,,,
2016,SEA,DL,DE,95,,Tavaris Barnes,Tavaris,Barnes,1991-11-02,76,284,Clemson,00-0032032,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qrj6lfuwr7gnbyji800a",,19,DIV,,Tavaris,BAR378720,,32004241-5237-8720-a684-3d4359064e90,2015,2015,,
2016,SEA,DL,DT,90,,Jarran Reed,Jarran,Reed,1992-12-16,75,311,Alabama,00-0032387,3115312,c02b49d3-ddc1-4ffc-9f40-487199882fa5,29289,11217,10683,ReedJa02,17981,3220,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fngqlukifpddedpl9rb1",INTERIOR_LINE,19,DIV,,Jarran,REE257783,,32005245-4525-7783-9d33-e7586a9aa31c,2016,2016,,
2016,SEA,DL,DT,99,,Quinton Jefferson,Quinton,Jefferson,1993-03-31,76,291,Maryland,00-0032416,2577078,c187d2b3-5d96-4035-a166-db6689b463bf,29381,11069,10781,JeffQu00,18065,3304,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/we2yh4cugzvjkkra8vtv",,19,DIV,,Quinton,JEF350399,,32004a45-4635-0399-dbfb-3775a6ac795c,2016,2016,,
2016,SEA,DL,DE,42,,David Perkins,David,Perkins,,,233,,00-0032478,,,,,,,,,,,,19,DIV,,David,PER168180,,32005045-5216-8180-45f2-aab484728de7,,,,
2016,SEA,DL,DE,,,Shaneil Jenkins,Shaneil,Jenkins,1994-02-07,76,275,Shepherd,00-0032514,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i1iydc6lwhlgv7qqo7vy",,19,DIV,,Shaneil,JEN431014,,32004a45-4e43-1014-be98-c677bfb7ea5e,,,,
2016,SEA,DL,DE,,,Tylor Harris,Tylor,Harris,1994-02-16,76,284,Wake Forest,00-0033174,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x3gri7wtdy0t5e5d6zdb",,19,DIV,,Tylor,HAR550122,,32004841-5255-0122-639b-43455a0bd76a,,,,
2016,SEA,LB,OLB,50,,K.J. Wright,K.J.,Wright,1989-07-23,76,246,Mississippi State,00-0028037,14140,93ff0e6f-fee3-41d1-a913-6111cd9ebef1,24886,7483,6251,WrigK.00,13484,998,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yv4ldd5hdkwov0naeanj",MLB,19,DIV,,K.J.,WRI487649,,32005752-4948-7649-65bb-07761788ca7f,2011,2011,,
2016,SEA,LB,OLB,57,,Mike Morgan,Mike,Morgan,1988-01-16,75,235,USC,00-0028443,,,,,,,,,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jyuya6ky8a5evq76umbc",EDGE,19,DIV,,Mike,MOR196620,,32004d4f-5219-6620-e088-8ffd63338f63,2011,2011,,
2016,SEA,LB,MLB,54,,Bobby Wagner,Bobby,Wagner,1990-06-27,72,245,Utah State,00-0029255,14979,706bc0ab-7200-47e9-9b09-726110eb83dc,25757,8208,7050,WagnBo00,14534,1233,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wmntksvxkli8j49nggju",MLB,19,DIV,,Bobby,WAG236381,,32005741-4723-6381-ac85-fd0b1d975c90,2012,2012,,
2016,SEA,LB,OLB,91,,Cassius Marsh,Cassius,Marsh,1992-07-07,76,245,UCLA,00-0031175,16873,a18446e0-c116-4d12-83d7-6b12c5fb983f,27636,9414,8743,MarsCa00,16688,2275,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/krnjynypvcubhuqnplxk",EDGE,19,DIV,,Cassius,MAR336314,,32004d41-5233-6314-c691-7d19dd9a933e,2014,2014,,
2016,SEA,LB,OLB,58,,Kevin Pierre-Louis,Kevin,Pierre-Louis,1991-10-07,72,230,Boston College,00-0031308,16888,14656a50-c687-48e0-a2d9-819709e3ffa3,27660,9712,8767,PierKe00,16690,2277,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/elnrphso3vodw5f3tfj3",,19,DIV,,Kevin,PIE584019,,32005049-4558-4019-6f7c-aa4117bc8ec2,2014,2014,,
2016,SEA,LB,LB,59,,Ronald Powell,Ronald,Powell,1991-05-14,75,237,Florida,00-0031073,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aafvzguqwhcuyxsbip07",,19,DIV,,Ronald,POW479487,,3200504f-5747-9487-b9ca-0389fa4e130f,2014,2014,,
2016,SEA,LB,LB,41,,Dewey McDonald,Dewey,McDonald,1990-06-10,72,220,California (PA),00-0030650,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fqi1y0yraftyqmhmu1s9",,19,DIV,,Dewey,MCD252575,,32004d43-4425-2575-1cac-586c2749593c,2014,2014,,
2016,SEA,LB,OLB,52,,Brock Coyle,Brock,Coyle,1990-10-12,73,245,Montana,00-0030770,16983,b1f8c22c-e516-4fdc-9ecd-d2bd1e9a1f36,27801,9946,8929,,16682,2271,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cg168ygo0u8s2ge9arlp",OLB,19,DIV,,Brock,COY195645,,3200434f-5919-5645-4440-d84b92aeae2e,2014,2014,,
2016,SEA,LB,LB,43,,Quayshawn Nealy,Quayshawn,Nealy,,,237,,00-0031896,,,,,,,,,,,,19,DIV,,Quayshawn,NEA691042,,32004e45-4169-1042-555e-a19ee31079ea,,,,
2016,SEA,LB,LB,46,,Kache Palacio,Kache,Palacio,1994-01-30,74,225,Washington State,00-0032682,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lamunywtb9mjus7hy2rj",,19,DIV,,Kache,PAL027161,,32005041-4c02-7161-1b55-4ca40a45ba63,,,,
2016,SEA,LB,LB,43,,Pete Robertson,Pete,Robertson,,,233,Texas Tech,00-0032851,2577651,ff813dc6-d3fb-4021-830c-736996df5863,29937,11563,11317,,18635,3818,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kqqci9hwgkl8aefdzlts",,19,DIV,,Pete,ROB359521,,3200524f-4235-9521-ba84-330bc2f7dc9f,,,,
2016,SEA,LB,LB,38,,Kyle Coleman,Kyle,Coleman,,,231,Arkansas-Pine Bluff,00-0033086,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gfpqouocrswi8zuidpwn",,19,DIV,,Kyle,COL296083,,3200434f-4c29-6083-8bfc-79b1ce716c9d,,,,
2016,SEA,OL,OG,73,,J'Marcus Webb,J'Marcus,Webb,1988-08-08,79,331,West Texas A&M,00-0027609,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/grxtu7vkii9lo41up04q",,19,DIV,,J'Marcus,WEB210365,,32005745-4221-0365-378b-852aaa4d937f,2010,2010,,
2016,SEA,OL,OT,78,,Bradley Sowell,Bradley,Sowell,1989-06-06,79,309,Mississippi,00-0029091,,,,,,,,,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ep1lqjgiwemsr9eenajg",,19,DIV,,Bradley,SOW244611,,3200534f-5724-4611-54d6-4f5f721b96ab,2012,2012,,
2016,SEA,OL,C,75,,Will Pericak,Will,Pericak,1989-12-30,75,300,Colorado,00-0030017,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/k2kqb6dnrwr4fuema351",,19,DIV,,Will,PER076275,,32005045-5207-6275-7fa9-9fe4fe7059f4,,,,
2016,SEA,OL,C,68,,Justin Britt,Justin,Britt,1991-05-29,78,315,Missouri,00-0031282,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zccs5hhrjfvn6phc3kyi",C,19,DIV,,Justin,BRI704622,,32004252-4970-4622-cfe1-3576ea00aed2,2014,2014,,
2016,SEA,OL,T,79,,Garry Gilliam,Garry,Gilliam,1990-11-26,77,315,Penn State,00-0030899,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/euek9fsawjricagf7mwu",T,19,DIV,,Garry,GIL513679,,32004749-4c51-3679-1202-5bc79faf4b26,2014,2014,,
2016,SEA,OL,OG,63,,Mark Glowinski,Mark,Glowinski,1992-05-03,76,310,West Virginia,00-0031581,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/g485jm1sxcgoeqhxvgbb",G,19,DIV,,Mark,GLO738436,,3200474c-4f73-8436-a1e9-e344d00ab8e6,2015,2015,,
2016,SEA,OL,OG,,,Robert Myers,Robert,Myers,1991-12-26,77,335,Tennessee State,00-0031601,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jm4emg5in0fvgtzhb9nr",,19,DIV,,Robert,MYE510693,,32004d59-4551-0693-b442-d8b25482b816,,,,
2016,SEA,OL,OG,76,,Germain Ifedi,Germain,Ifedi,1994-06-02,77,325,Texas A&amp;M,00-0032384,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nliseqbwruq0alrfnqd4",G,19,DIV,,Germain,IFE136317,,32004946-4513-6317-9ed7-242899e243f5,2016,2016,,
2016,SEA,OL,OG,70,,Rees Odhiambo,Rees,Odhiambo,1992-09-23,76,315,Boise State,00-0032397,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rpvhjkpofbjjjqkp6z9m",G,19,DIV,,Rees,ODH296636,,32004f44-4829-6636-5b54-af1fb04ba4be,2016,2016,,
2016,SEA,OL,C,53,,Joey Hunt,Joey,Hunt,1994-02-22,74,299,Texas Christian,00-0032443,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vlzfseb9bjlowzlnbhkp",,19,DIV,,Joey,HUN273483,,32004855-4e27-3483-15b2-e9bbb8774968,2016,2016,,
2016,SEA,OL,OT,74,,George Fant,George,Fant,1992-07-19,77,296,Western Kentucky,00-0032466,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hwyzo6ydhes1cnashhln",T,19,DIV,,George,FAN401790,,32004641-4e40-1790-4ceb-d01018fe0d26,2016,2016,,
2016,SEA,OL,C,,,Ross Burbank,Ross,Burbank,1993-01-27,76,294,Virginia,00-0032927,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ixm2bskasijznewqs1xq",,19,DIV,,Ross,BUR011122,,32004255-5201-1122-3dd6-1486cf6fb0d9,,,,
2016,SEA,QB,QB,3,,Russell Wilson,Russell,Wilson,1988-11-29,71,215,Wisconsin,00-0029263,14881,409d4cac-ee90-4470-9710-ebe671678339,25785,8043,7077,WilsRu00,14536,1234,4,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rrpzsqysodir9laitnus",QB,19,DIV,,Russell,WIL777781,,32005749-4c77-7781-795c-94c753706d1d,2012,2012,,
2016,SEA,QB,QB,,,Jake Heaps,Jake,Heaps,1991-06-19,73,217,,00-0032073,,,,,,,,,,,,19,DIV,,Jake,HEA308918,,32004845-4130-8918-b233-c09e4eaecc5c,,,,
2016,SEA,QB,QB,2,,Trevone Boykin,Trevone,Boykin,1993-08-22,72,213,Texas Christian,00-0032462,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nxf2zqb0u0n171qkase5",,19,DIV,,Trevone,BOY620791,,3200424f-5962-0791-9930-b5279c45a779,2016,2016,,
2016,SEA,RB,FB,44,,Marcel Reece,Marcel,Reece,1985-06-23,73,250,Washington,00-0026393,11717,814418e3-4db9-4baa-8b48-f66264d6ba38,9158,5951,4702,,3382,126,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nqy3arwxgk4lwh3pfrr3",SLOT_WR,19,DIV,,Marcel,REE092680,,32005245-4509-2680-8c32-a7500b66bd24,2008,2008,,
2016,SEA,RB,FB,46,,Will Tukuafu,Will,Tukuafu,1984-01-03,74,280,Oregon,00-0027905,,,,,,,,,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/szb9kincx0nhxnwxxmcj",,19,DIV,,Will,TUK652601,,32005455-4b65-2601-7127-90c41bdc8440,2010,2010,,
2016,SEA,RB,RB,48,,Jonathan Amosa,Jonathan,Amosa,,,247,,00-0030350,,,,,,,,,,,,19,DIV,,Jonathan,AMO606773,,3200414d-4f60-6773-d837-d48825cd29b4,,,,
2016,SEA,RB,FB,,,Malcolm Johnson,Malcolm,Johnson,1992-08-11,73,231,Mississippi State,00-0032068,2516316,96b38cbb-4709-4c5f-89c7-f9fd7fa77a95,28583,10480,9628,JohnMa06,16955,2496,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n1vppalhmz7ekonqtmiq",,19,DIV,,Malcolm,JOH486021,,32004a4f-4848-6021-8a3a-3ce611f31539,2015,2015,,
2016,SEA,RB,RB,39,,George Farmer,George,Farmer,1993-07-04,73,220,,00-0031746,,,,,,,,,1,,,19,DIV,,George,FAR270859,,32004641-5227-0859-94d4-4de38dd50234,2015,2015,,
2016,SEA,RB,RB,26,,Terrence Magee,Terrence,Magee,1993-03-16,69,215,LSU,00-0031768,2577283,03e668c4-0249-4838-b633-f2f10a6759d0,28953,10195,9864,,17016,2556,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cpwxutcnudoozh6jr2zo",,19,DIV,,Terrence,MAG263157,,32004d41-4726-3157-ee9f-fcc0442298b1,2015,2015,,
2016,SEA,RB,FB,,,Julian Howsare,Julian,Howsare,1992-09-11,74,255,Clarion,00-0031861,,,,,,,,,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sanetbp2iettx7r4eebs",,19,DIV,,Julian,HOW805902,,3200484f-5780-5902-2cf4-473337da46d9,2015,2015,,
2016,SEA,RB,RB,34,,Thomas Rawls,Thomas,Rawls,1993-08-03,69,215,Central Michigan,00-0031897,2576237,488c3707-26ee-4e1a-8742-494a06f77801,28714,10185,9993,,17050,2585,1,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uxyelm5j4nm67gmnbih9",RB,19,DIV,,Thomas,RAW440791,,32005241-5744-0791-8a53-7397fa6fe147,2015,2015,,
2016,SEA,RB,RB,22,,C.J. Prosise,C.J.,Prosise,1994-05-20,73,220,Notre Dame,00-0032393,2980148,f4992e8f-73f0-43e4-a9ca-c83953fe3f5b,29324,10738,10724,ProsC.00,17965,3204,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rcutby5hu0vtijh6adle",,19,DIV,,C.J.,PRO494028,,32005052-4f49-4028-a668-879fa0d6643e,2016,2016,,
2016,SEA,RB,RB,36,,Alex Collins,Alex,Collins,1994-08-26,70,217,Arkansas,00-0032426,3046409,990a689e-200b-4cda-85db-85d6c3af911c,29405,10803,10805,CollAl00,18088,3327,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wqtukgbvpamp4kbphyfz",RB,19,DIV,,Alex,COL479374,,3200434f-4c47-9374-2540-96fa3f4d7768,2016,2016,,
2016,SEA,RB,RB,,,Kelvin Taylor,Kelvin,Taylor,1993-09-28,70,205,Florida,00-0032440,,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zrperrxo37ufli6kxm43",,19,DIV,,Kelvin,TAY467820,,32005441-5946-7820-5e1f-3c56d984a761,,,,
2016,SEA,RB,RB,38,,Tre Madden,Tre,Madden,1993-08-16,72,223,USC,00-0032472,2577245,538d0379-bf54-4df5-9564-ae33fcd551e1,29821,10938,11286,,18339,3564,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gxkbbtamw8l5tpecbssm",,19,DIV,,Tre,MAD195824,,32004d41-4419-5824-a86c-2f3a1f25b0f0,2016,2016,,
2016,SEA,RB,RB,30,,J.D. McKissic,J.D.,McKissic,1993-08-15,70,187,Arkansas State,00-0032602,2572861,260e8f87-1d08-4c69-8e2b-afa825c1a68a,29650,11312,11047,McKiJ.00,18464,3664,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c1zpafvz0qf5trkiaos5",RB,19,DIV,,J.D.,MCK692580,,32004d43-4b69-2580-32dd-7823e00139ab,2016,2016,,
2016,SEA,RB,FB,44,,Tani Tupou,Tani,Tupou,1992-12-13,73,284,Washington,00-0032852,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mnfybyh0jw8jvlerujy5",,19,DIV,,Tani,TUP549332,,32005455-5054-9332-1110-152b99bdabe9,2016,2016,,
2016,SEA,RB,RB,43,,Troymaine Pope,Troymaine,Pope,1993-11-29,69,205,Jacksonville State,00-0033164,2983319,5a9401fc-e43e-43e8-9e63-dadecb12491b,30061,11642,11473,,18764,3934,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qgwjblnzedbxfulfhltu",,19,DIV,,Troymaine,POP514834,,3200504f-5051-4834-754b-c790e7cbb800,2016,2016,,
2016,SEA,SPEC,P,9,,Jon Ryan,Jon,Ryan,1981-11-26,72,217,Regina (Canada),00-0023742,10238,f6b48c8b-66ac-47a3-aafc-5addce6a6d82,8020,7975,3493,,3764,135,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jarcsmohj6vbznthlni8",,19,DIV,,Jon,RYA229481,,32005259-4122-9481-61e2-b493c152ed78,2006,2006,,
2016,SEA,SPEC,K,4,,Stephen Hauschka,Steven,Hauschka,1985-06-29,76,210,North Carolina State,00-0025944,11923,40cda44b-2ee3-4ad1-834e-995e30db84d4,9066,5935,4655,,12594,775,8,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dx2dsdejdbqrjltnkstm",,19,DIV,,Steven,HAU342462,,32004841-5534-2462-58f6-a06784127f9e,2008,2008,,
2016,SEA,SPEC,LS,69,,Tyler Ott,Tyler,Ott,1992-02-28,75,252,Harvard,00-0031156,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lyaaq56yawrakr1grrqx",,19,DIV,,Tyler,OTT034606,,32004f54-5403-4606-91c0-927940580e7f,2014,2014,,
2016,SEA,SPEC,LS,48,,Nolan Frese,Nolan,Frese,1992-07-29,74,233,Houston,00-0033128,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gptuonxbaawq5nixes85",,19,DIV,,Nolan,FRE695440,,32004652-4569-5440-6032-6cd644ea9916,2016,2016,,
2016,SEA,TE,TE,88,,Jimmy Graham,Jimmy,Graham,1986-11-24,79,265,Miami,00-0027696,13232,fd85786d-3900-4dc0-9b30-334ee30413ed,24070,6532,5619,GrahJi00,11488,616,6,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/k9ab1aej2g0xs0q83nio",TE,19,DIV,,Jimmy,GRA207087,,32004752-4120-7087-8983-64184106d580,2010,2010,,
2016,SEA,TE,TE,82,,Luke Willson,Luke,Willson,1990-01-15,77,252,Rice,00-0030089,16121,16c67c97-ffd9-4f92-917d-ad6124ce1f6e,26781,8907,7940,WillLu00,15263,1603,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a6zcpjyfusebcm8i3w2w",TE,19,DIV,,Luke,WIL747168,,32005749-4c74-7168-304b-a91f17a28d8a,2013,2013,,
2016,SEA,TE,TE,86,,Brandon Williams,Brandon,Williams,1987-10-12,75,247,Oregon,00-0029793,,,,,,,,,3,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ozqjjoxr1sukcx2207hd",TE,19,DIV,,Brandon,WIL156886,,32005749-4c15-6886-c0cb-f1b39a5ddc43,2013,2013,,
2016,SEA,TE,TE,,,Marcus Lucas,Marcus,Lucas,1992-03-01,76,235,Missouri,00-0031121,17382,0fb168d1-c720-4e22-9e20-8b6432131548,27941,9475,8899,,16559,2191,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aqggz3ufskmp2uju0hwq",,19,DIV,,Marcus,LUC080913,,32004c55-4308-0913-4864-5de722d9be7b,,,,
2016,SEA,TE,TE,42,,Brandon Cottom,Brandon,Cottom,1992-12-21,74,262,,00-0032095,,,,,,,,,,,,19,DIV,,Brandon,COT225171,,3200434f-5422-5171-31ce-2832b9c804a8,,,,
2016,SEA,TE,TE,87,,Ronnie Shields,Ronnie,Shields,1991-12-15,76,245,,00-0032328,,,,,,,,,,,,19,DIV,,Ronnie,SHI228903,,32005348-4922-8903-62b6-3bc24f430b90,,,,
2016,SEA,TE,TE,81,,Nick Vannett,Nick,Vannett,1993-03-06,77,257,Ohio State,00-0032394,2576399,c731aa8a-778b-4ccd-a19f-517eb66f47b7,29328,10949,10728,VannNi00,18019,3258,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lpdwiclht67qphzmyruz",,19,DIV,,Nick,VAN643509,,32005641-4e64-3509-b1ce-15322f2faec9,2016,2016,,
2016,SEA,TE,TE,40,,Joe Sommers,Joe,Sommers,1993-03-03,75,240,,00-0032668,,,,,,,,,,,,19,DIV,,Joe,SOM670089,,3200534f-4d67-0089-777e-787657decb85,,,,
2016,SEA,TE,TE,85,,Clayton Echard,Clayton,Echard,,,260,,00-0033153,,,,,,,,,,,,19,DIV,,Clayton,ECH025954,,32004543-4802-5954-d10d-6cedc417ab06,,,,
2016,SEA,WR,WR,17,,Devin Hester,Devin,Hester,1982-11-04,71,190,Miami (Fla.),00-0024272,9643,2a884429-364b-430b-919e-f8547053404b,7806,4724,3002,HestDe99,7082,279,10,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jtntm2ci9doez4qxbx0c",,19,DIV,,Devin,HES267217,,32004845-5326-7217-5be3-c3a4e29a2917,2006,2006,,
2016,SEA,WR,WR,89,,Doug Baldwin,Doug,Baldwin,1988-09-21,70,192,Stanford,00-0028434,14221,e1b29179-074b-4c91-8797-763b76ac618a,25105,7963,6615,,13460,988,5,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kccmcttfdtl7m3g49vb8",SLOT_WR,19,DIV,,Doug,BAL312014,,32004241-4c31-2014-c93d-20c503b6b7fe,2011,2011,,
